lon,lat,owner,watershed,type,form
-92.02312298,30.14981894,CITY-ROW,OGEECHEE,CURB INLET,
-92.05190936,30.15957923,CITY-ROW,OGEECHEE,CURB INLET,
-92.04782749,30.15723472,CITY-ROW,WINDSOR,CURB INLET,
-92.00224499,30.29277275,CITY-ROW,WINDSOR,CURB INLET,
-92.00255455,30.16979809,CITY-ROW,WINDSOR,CURB INLET,
-91.98468949,30.22486241,CITY-ROW,WINDSOR,CURB INLET,
-91.98477735,30.2241348,CITY-ROW,WINDSOR,CURB INLET,
-92.05729328,30.19246889,CITY-ROW,WINDSOR,CURB INLET,
-92.08475854,30.14889037,CITY-ROW,WINDSOR,CURB INLET,
-92.04683471,30.21165951,CITY-ROW,WINDSOR,CURB INLET,
-92.04881652,30.21160807,CITY-ROW,WINDSOR,CURB INLET,
-92.0386158,30.14034209,CITY-ROW,WINDSOR,CURB INLET,
-92.05795674,30.19331978,CITY-ROW, ,CURB INLET,
-92.05812011,30.19309869,CITY-ROW, ,CURB INLET,
-92.03987277,30.19819221,CITY-ROW,BILBO BASIN,CURB INLET,
-92.069601,30.16297127,CITY-ROW,BILBO BASIN,CURB INLET,
-92.0687164,30.16230845,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.06783707,30.16149045,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.02650894,30.28944445,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.09900008,30.16424683,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.09834053,30.18899662,CITY-ROW,PIPEMAKERS CANAL,CURB INLET,
-92.09681032,30.19190982,CITY-ROW,PIPEMAKERS CANAL,CURB INLET,
-92.08524791,30.1506211,CITY-ROW,PIPEMAKERS CANAL,CURB INLET,
-92.08332072,30.14964983,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.04831482,30.21179627,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.05600386,30.19133869,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.0560114,30.19105281,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.02198397,30.16653213,CITY-ROW,BILBO BASIN,CURB INLET,
-92.0685406,30.15147352,CITY-ROW,BILBO BASIN,CURB INLET,
-92.0175176,30.22851796,CITY-ROW,BILBO BASIN,CURB INLET,
-92.09664505,30.18749565,CITY-ROW,LITTLE OGEECHEE,CURB INLET,
-92.03684631,30.16747653,CITY-ROW,LITTLE OGEECHEE,CURB INLET,
-92.03665414,30.16729853,CITY-ROW,LITTLE OGEECHEE,CURB INLET,
-92.03631544,30.16757364,CITY-ROW,LITTLE OGEECHEE,CURB INLET,
-92.02508358,30.23823405,CITY-ROW,LITTLE OGEECHEE,CURB INLET,
-92.02472479,30.23822758,CITY-ROW,LITTLE OGEECHEE,CURB INLET,
-92.02475086,30.23812182,CITY-ROW,LITTLE OGEECHEE,CURB INLET,
-92.07396568,30.18431359,CITY-ROW,LITTLE OGEECHEE,CURB INLET,
-92.01870756,30.22936731,CITY-ROW,LITTLE OGEECHEE,CURB INLET,
-92.01874727,30.22866124,CITY-ROW,LITTLE OGEECHEE,CURB INLET,
-92.01786196,30.22835076,CITY-ROW,LITTLE OGEECHEE,CURB INLET,
-92.02534081,30.15186239,CITY-ROW,LITTLE OGEECHEE,CURB INLET,
-92.02458937,30.15124113,CITY-ROW,LITTLE OGEECHEE,CURB INLET,
-92.02751193,30.27273557,CITY-ROW,LITTLE OGEECHEE,CURB INLET,
-92.02751193,30.27273557,CITY-ROW,LITTLE OGEECHEE,CURB INLET,
-92.02702544,30.27269793,CITY-ROW,LITTLE OGEECHEE,CURB INLET,
-92.02654866,30.27183761,CITY-ROW,LITTLE OGEECHEE,CURB INLET,
-92.02663235,30.27033618,CITY-ROW,LITTLE OGEECHEE,CURB INLET,
-92.06359229,30.13506791,CITY-ROW,LITTLE OGEECHEE,CURB INLET,
-92.02075051,30.20471814,CITY-ROW,LITTLE OGEECHEE,CURB INLET,
-92.0203919,30.20424238,CITY-ROW,LITTLE OGEECHEE,CURB INLET,
-92.05201668,30.20013326,CITY-ROW,LITTLE OGEECHEE,CURB INLET,
-92.01828248,30.24449895,CITY-ROW,LITTLE OGEECHEE,CURB INLET,
-92.05982068,30.14485004,CITY-ROW,LITTLE OGEECHEE,CURB INLET,
-92.08859803,30.15146312,CITY-ROW,LITTLE OGEECHEE,CURB INLET,
-92.0671285,30.14797293,CITY-ROW,LITTLE OGEECHEE,CURB INLET,
-92.03136182,30.15548978,CITY-ROW,LITTLE OGEECHEE,CURB INLET,
-92.00261854,30.19870177,CITY-ROW,LITTLE OGEECHEE,CURB INLET,
-92.03756848,30.2212194,CITY-ROW,LITTLE OGEECHEE,CURB INLET,
-92.07032984,30.15023245,CITY-ROW,LITTLE OGEECHEE,CURB INLET,
-92.0337691,30.24887328,CITY-ROW,LITTLE OGEECHEE,CURB INLET,
-92.03325757,30.24888258,CITY-ROW,LITTLE OGEECHEE,CURB INLET,
-92.03266764,30.2487508,CITY-ROW,PIPEMAKERS CANAL,CURB INLET,
-92.04008388,30.15948286,CITY-ROW,WINDSOR,CURB INLET,
-91.99643112,30.2725625,CITY-ROW,LITTLE OGEECHEE,CURB INLET,
-91.99616329,30.27239899,CITY-ROW,LITTLE OGEECHEE,CURB INLET,
-91.99579387,30.27241054,CITY-ROW,LITTLE OGEECHEE,CURB INLET,
-92.04029169,30.20829134,CITY-ROW,LITTLE OGEECHEE,CURB INLET,
-92.04052354,30.20858608,CITY-ROW,LITTLE OGEECHEE,CURB INLET,
-92.07524383,30.21923034,CITY-ROW,LITTLE OGEECHEE,CURB INLET,
-92.08337447,30.18686198,CITY-ROW,LITTLE OGEECHEE,CURB INLET,
-91.9949516,30.27263068,CITY-ROW,LITTLE OGEECHEE,CURB INLET,
-92.07574721,30.21676039,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.07558467,30.21345375,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.07575876,30.21821205,CITY-ROW,ST. AUGUSTINE CREEK,CURB INLET,
-92.08354717,30.18735453,CITY-ROW,ST. AUGUSTINE CREEK,CURB INLET,
-92.08340032,30.1877449,CITY-ROW,ST. AUGUSTINE CREEK,CURB INLET,
-92.06586288,30.17137527,CITY-ROW,ST. AUGUSTINE CREEK,CURB INLET,
-92.05351622,30.18736103,CITY-ROW,ST. AUGUSTINE CREEK,CURB INLET,
-92.05336984,30.1862446,CITY-ROW,ST. AUGUSTINE CREEK,CURB INLET,
-92.05285912,30.18530118,CITY-ROW,ST. AUGUSTINE CREEK,CURB INLET,
-92.08357627,30.19338591,CITY-ROW,ST. AUGUSTINE CREEK,CURB INLET,
-92.08357974,30.19392173,CITY-ROW,ST. AUGUSTINE CREEK,CURB INLET,
-92.08326718,30.18826856,CITY-ROW,ST. AUGUSTINE CREEK,CURB INLET,
-92.05319306,30.18511647,CITY-ROW,ST. AUGUSTINE CREEK,CURB INLET,
-92.05267865,30.18456803,CITY-ROW,ST. AUGUSTINE CREEK,CURB INLET,
-92.05378505,30.18600979,CITY-ROW,ST. AUGUSTINE CREEK,CURB INLET,
-92.05125086,30.184578,CITY-ROW,ST. AUGUSTINE CREEK,CURB INLET,
-91.99986686,30.24947121,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.00038766,30.24622843,CITY-ROW,CASEY NORTH,CURB INLET,
-92.08121419,30.21957493,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.08120594,30.21945548,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.06264395,30.22172321,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.06229024,30.2213617,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.08112271,30.18842022,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.08088444,30.18842182,CITY-ROW,CASEY SOUTH,CURB INLET,
-91.99644728,30.26085039,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.00029439,30.24718421,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.00019484,30.24821937,CITY-ROW,CASEY NORTH,CURB INLET,
-91.99978235,30.25229536,CITY-ROW,CASEY NORTH,CURB INLET,
-92.07647294,30.21900358,CITY-ROW, ,CURB INLET,
-92.07978012,30.21941609,CITY-ROW, ,CURB INLET,
-92.0175404,30.22037228,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.00025894,30.25528054,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.05699915,30.22392176,CITY-ROW,ST. AUGUSTINE CREEK,CURB INLET,
-92.00274136,30.27258989,CITY-ROW,ST. AUGUSTINE CREEK,CURB INLET,
-91.99875264,30.25874947,CITY-ROW,ST. AUGUSTINE CREEK,CURB INLET,
-91.99772058,30.25992131,CITY-ROW,ST. AUGUSTINE CREEK,CURB INLET,
-92.00073641,30.25535593,CITY-ROW,ST. AUGUSTINE CREEK,CURB INLET,
-92.05217468,30.16009808,CITY-ROW,ST. AUGUSTINE CREEK,CURB INLET,
-92.02220271,30.17988074,CITY-ROW,ST. AUGUSTINE CREEK,CURB INLET,
-92.02271655,30.17988034,CITY-ROW,ST. AUGUSTINE CREEK,CURB INLET,
-92.00166636,30.27277413,CITY-ROW,ST. AUGUSTINE CREEK,CURB INLET,
-92.00123599,30.27252288,CITY-ROW,ST. AUGUSTINE CREEK,CURB INLET,
-92.00075581,30.25519438,CITY-ROW,ST. AUGUSTINE CREEK,CURB INLET,
-91.99917008,30.25512538,CITY-ROW,ST. AUGUSTINE CREEK,CURB INLET,
-91.9987785,30.25508748,CITY-ROW,ST. AUGUSTINE CREEK,CURB INLET,
-92.08806864,30.19572631,CITY-ROW,ST. AUGUSTINE CREEK,CURB INLET,
-92.02455879,30.21840219,CITY-ROW,ST. AUGUSTINE CREEK,CURB INLET,
-92.08584044,30.19590851,CITY-ROW,ST. AUGUSTINE CREEK,CURB INLET,
-92.04886111,30.21188037,CITY-ROW,ST. AUGUSTINE CREEK,CURB INLET,
-91.99383191,30.2128643,CITY-ROW,ST. AUGUSTINE CREEK,CURB INLET,
-92.06818304,30.21187648,CITY-ROW,ST. AUGUSTINE CREEK,CURB INLET,
-92.06834353,30.2127683,CITY-ROW,ST. AUGUSTINE CREEK,CURB INLET,
-92.06692401,30.20023355,CITY-ROW,ST. AUGUSTINE CREEK,CURB INLET,
-92.01187068,30.23924901,CITY-ROW,ST. AUGUSTINE CREEK,CURB INLET,
-92.06426531,30.16271472,CITY-ROW,ST. AUGUSTINE CREEK,CURB INLET,
-92.06381532,30.1627091,CITY-ROW,ST. AUGUSTINE CREEK,CURB INLET,
-92.06537593,30.16264507,CITY-ROW,ST. AUGUSTINE CREEK,CURB INLET,
-92.06455884,30.16381888,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.06568255,30.16412618,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.06896431,30.16373948,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.06910977,30.16387103,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.04940797,30.1756677,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.0492141,30.17520281,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.05178775,30.16913109,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.06752439,30.16713012,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.06746285,30.16707318,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.07006439,30.16679949,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.0702096,30.16667265,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.07131797,30.14454827,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.06780131,30.16326535,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.0475146,30.17441802,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.04720874,30.17297479,CITY-ROW,BILBO BASIN,CURB INLET,
-92.04139546,30.18046435,CITY-ROW,CASEY NORTH,CURB INLET,
-92.04138391,30.18045437,CITY-ROW,CASEY NORTH,CURB INLET,
-92.05688433,30.23306859,CITY-ROW,WINDSOR,CURB INLET,
-92.09196768,30.19859521,CITY-ROW,WINDSOR,CURB INLET,
-92.04171109,30.1508749,CITY-ROW,WINDSOR,CURB INLET,
-91.99360165,30.2134064,CITY-ROW,WINDSOR,CURB INLET,
-92.04746705,30.15588346,CITY-ROW,WINDSOR,CURB INLET,
-92.07552326,30.20689088,CITY-ROW,WINDSOR,CURB INLET,
-92.05590156,30.17975199,CITY-ROW,WINDSOR,CURB INLET,
-92.05309445,30.18264706,CITY-ROW,WINDSOR,CURB INLET,
-92.05055146,30.18051806,CITY-ROW,WINDSOR,CURB INLET,
-92.05082965,30.18002063,CITY-ROW,WINDSOR,CURB INLET,
-92.05379296,30.17994801,CITY-ROW,WINDSOR,CURB INLET,
-92.04117992,30.18017275,CITY-ROW,WINDSOR,CURB INLET,
-92.04039377,30.18210403,CITY-ROW,WINDSOR,CURB INLET,
-92.03826499,30.18184602,CITY-ROW,BILBO BASIN,CURB INLET,
-92.04286492,30.21484677,CITY-ROW,WINDSOR,CURB INLET,
-92.04027599,30.183365,CITY-ROW,WINDSOR,CURB INLET,
-92.04517797,30.21703381,CITY-ROW,WINDSOR,CURB INLET,
-92.04576203,30.21663481,CITY-ROW,WINDSOR,CURB INLET,
-92.04571966,30.21706402,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.0453126,30.21821275,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.04576293,30.21870929,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.04655946,30.21826886,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.04683568,30.21754574,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.04722469,30.21643767,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.07470009,30.18197663,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.07431135,30.17964346,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.07318548,30.17974524,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.07310237,30.18141332,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.07349157,30.18144985,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.07698175,30.18125853,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.01094527,30.21635263,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.01092051,30.21702019,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.0317525,30.18475318,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.07304562,30.20025991,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.0726191,30.20002536,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.07286941,30.20005905,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.07164955,30.22294888,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.07177691,30.22308779,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.07126669,30.2231911,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.07050925,30.22367794,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.01862173,30.22106214,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.04871327,30.2185874,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.04372131,30.21699115,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.07230078,30.19966441,CITY-ROW,CASEY SOUTH,CURB INLET,
-91.98596484,30.21940987,CITY-ROW,CASEY SOUTH,CURB INLET,
-91.9839007,30.2178655,CITY-ROW,CASEY SOUTH,CURB INLET,
-91.98388652,30.21785637,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.04552662,30.21997885,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.07110585,30.21926546,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.06529362,30.22703218,CITY-ROW,CASEY SOUTH,CURB INLET,
-91.98614245,30.2163576,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.04479007,30.15367529,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.04477666,30.15366378,CITY-ROW,CASEY SOUTH,CURB INLET,
-91.99573922,30.25464048,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.05245899,30.200747,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.04281636,30.19268825,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.01430569,30.22440805,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.0139341,30.22402984,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.0103199,30.21852384,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.04648773,30.19584816,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.00227328,30.23386789,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.04101331,30.19073581,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.02785655,30.17599054,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.02817431,30.17498798,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.00023822,30.24569798,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.00047507,30.24530966,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.00052542,30.24481475,CITY-ROW,ST. AUGUSTINE CREEK,CURB INLET,
-92.0428997,30.28636555,CITY-ROW,ST. AUGUSTINE CREEK,CURB INLET,
-92.02795352,30.24966869,CITY-ROW,ST. AUGUSTINE CREEK,CURB INLET,
-92.02797499,30.24953166,CITY-ROW,ST. AUGUSTINE CREEK,CURB INLET,
-92.00064804,30.24237588,CITY-ROW,ST. AUGUSTINE CREEK,CURB INLET,
-92.00093374,30.24187304,CITY-ROW,ST. AUGUSTINE CREEK,CURB INLET,
-92.04267843,30.28514159,CITY-ROW,ST. AUGUSTINE CREEK,CURB INLET,
-92.04980201,30.14154412,CITY-ROW,ST. AUGUSTINE CREEK,CURB INLET,
-92.04758714,30.14041153,CITY-ROW,ST. AUGUSTINE CREEK,CURB INLET,
-92.04703242,30.14083858,CITY-ROW,ST. AUGUSTINE CREEK,CURB INLET,
-92.03769975,30.22096287,CITY-ROW,ST. AUGUSTINE CREEK,CURB INLET,
-92.00188072,30.19953174,CITY-ROW,ST. AUGUSTINE CREEK,CURB INLET,
-92.00155519,30.19975571,CITY-ROW,ST. AUGUSTINE CREEK,CURB INLET,
-92.0741094,30.201454,CITY-ROW,ST. AUGUSTINE CREEK,CURB INLET,
-92.06285788,30.13468051,CITY-ROW,ST. AUGUSTINE CREEK,CURB INLET,
-92.06365808,30.13450248,CITY-ROW,ST. AUGUSTINE CREEK,CURB INLET,
-92.02617011,30.27111879,CITY-ROW,ST. AUGUSTINE CREEK,CURB INLET,
-92.03804378,30.1658602,CITY-ROW,ST. AUGUSTINE CREEK,CURB INLET,
-92.08760889,30.15078181,CITY-ROW,ST. AUGUSTINE CREEK,CURB INLET,
-92.02500343,30.23712517,CITY-ROW,ST. AUGUSTINE CREEK,CURB INLET,
-92.02489314,30.23676065,CITY-ROW,ST. AUGUSTINE CREEK,CURB INLET,
-92.02755752,30.23932986,CITY-ROW,ST. AUGUSTINE CREEK,CURB INLET,
-92.09854961,30.16371596,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.09685915,30.16500756,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.09694453,30.16557397,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.03864143,30.14204686,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.00580316,30.1593168,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.02928907,30.27107756,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.06989098,30.15804155,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.0696953,30.15902931,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.06905687,30.15849867,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.03127993,30.18218017,CITY-ROW,HORSESHOE,CURB INLET,
-92.02846881,30.26954853,CITY-ROW,HORSESHOE,CURB INLET,
-92.02453787,30.15094422,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.02548568,30.15084509,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.0245011,30.14965352,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.05416029,30.18855162,CITY-ROW,BILBO BASIN,CURB INLET,
-92.0463739,30.17876594,CITY-ROW,BILBO BASIN,CURB INLET,
-92.04665899,30.17882933,CITY-ROW,BILBO BASIN,CURB INLET,
-92.08503286,30.19875119,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.04635346,30.14620335,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.04684614,30.1465055,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.04889955,30.14659666,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.05010799,30.14686181,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.04146161,30.1941928,CITY-ROW,BILBO BASIN,CURB INLET,
-92.06570863,30.19717653,CITY-ROW,BILBO BASIN,CURB INLET,
-92.06475377,30.19846081,CITY-ROW,BILBO BASIN,CURB INLET,
-92.03079758,30.24144739,CITY-ROW,BILBO BASIN,CURB INLET,
-92.01036601,30.2041018,CITY-ROW,BILBO BASIN,CURB INLET,
-92.01452013,30.26708821,CITY-ROW,BILBO BASIN,CURB INLET,
-92.03614706,30.20175516,CITY-ROW,BILBO BASIN,CURB INLET,
-92.03590615,30.18981121,CITY-ROW,FELL STREET,CURB INLET,
-92.03411756,30.2023455,CITY-ROW,CASEY NORTH,CURB INLET,
-92.03355563,30.20285881,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.00795762,30.23600821,CITY-ROW,WILSHIRE,CURB INLET,
-92.08314851,30.20857287,CITY-ROW,BILBO BASIN,CURB INLET,
-92.03838952,30.22072434,CITY-ROW,BILBO BASIN,CURB INLET,
-91.98865075,30.25033782,CITY-ROW,WILSHIRE,CURB INLET,
-92.04164978,30.21893739,CITY-ROW,WILSHIRE,CURB INLET,
-92.04179666,30.21949276,CITY-ROW,BILBO BASIN,CURB INLET,
-92.08307015,30.20998035,CITY-ROW,BILBO BASIN,CURB INLET,
-92.02503856,30.14560787,CITY-ROW,BILBO BASIN,CURB INLET,
-92.05310648,30.20204962,CITY-ROW,BILBO BASIN,CURB INLET,
-92.05380231,30.20258671,CITY-ROW,BILBO BASIN,CURB INLET,
-92.05367323,30.20267334,CITY-ROW,BILBO BASIN,CURB INLET,
-92.04126841,30.14958236,CITY-ROW,CASEY SOUTH,CURB INLET,
-91.98901589,30.24097613,CITY-ROW,CASEY SOUTH,CURB INLET,
-91.98919101,30.24125297,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.01760572,30.19777172,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.0174637,30.19789944,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.01768656,30.19642125,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.04086143,30.15010046,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.04411463,30.22275681,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.04467502,30.22311414,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.04600327,30.15969803,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.05176248,30.1407319,CITY-ROW,WINDSOR,CURB INLET,
-92.05181564,30.14041033,CITY-ROW,WINDSOR,CURB INLET,
-92.04571036,30.12951641,CITY-ROW,WINDSOR,CURB INLET,
-92.01152004,30.21164003,CITY-ROW,PLACENTIA,CURB INLET,
-92.01318704,30.21718406,CITY-ROW,PLACENTIA,CURB INLET,
-92.0204054,30.2485607,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.03576066,30.17036714,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.01636536,30.21278531,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.0263774,30.22686024,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.02656641,30.22473595,CITY-ROW,ST. AUGUSTINE CREEK,CURB INLET,
-92.02650818,30.22478137,CITY-ROW,BILBO BASIN,CURB INLET,
-92.02522037,30.22461268,CITY-ROW,BILBO BASIN,CURB INLET,
-92.06920959,30.19999293,CITY-ROW,BILBO BASIN,CURB INLET,
-92.06964889,30.20061961,CITY-ROW,BILBO BASIN,CURB INLET,
-92.0697242,30.2005737,CITY-ROW,BILBO BASIN,CURB INLET,
-92.08356076,30.19108066,CITY-ROW,BILBO BASIN,CURB INLET,
-92.05211475,30.18468847,CITY-ROW,BILBO BASIN,CURB INLET,
-92.05070567,30.18340283,CITY-ROW,BILBO BASIN,CURB INLET,
-92.05080726,30.18332619,CITY-ROW,CASEY NORTH,CURB INLET,
-92.07531915,30.20689646,CITY-ROW,CASEY NORTH,CURB INLET,
-92.05141877,30.22113927,CITY-ROW,CASEY NORTH,CURB INLET,
-92.05164003,30.22146,CITY-ROW,CASEY NORTH,CURB INLET,
-92.05211702,30.22214288,CITY-ROW,ST. AUGUSTINE CREEK,CURB INLET,
-92.08355476,30.19040852,CITY-ROW,ST. AUGUSTINE CREEK,CURB INLET,
-92.04483216,30.16504114,CITY-ROW,ST. AUGUSTINE CREEK,CURB INLET,
-92.04395902,30.16565561,CITY-ROW,ST. AUGUSTINE CREEK,CURB INLET,
-92.05242414,30.18474914,CITY-ROW,BILBO BASIN,CURB INLET,
-92.05090515,30.18354972,CITY-ROW,BILBO BASIN,CURB INLET,
-92.05071675,30.18341241,CITY-ROW,BILBO BASIN,CURB INLET,
-92.03669164,30.2060183,CITY-ROW,BILBO BASIN,CURB INLET,
-92.06357862,30.22059058,CITY-ROW,BILBO BASIN,CURB INLET,
-92.08348329,30.1925051,CITY-ROW,BILBO BASIN,CURB INLET,
-92.04792535,30.18014759,CITY-ROW,BILBO BASIN,CURB INLET,
-92.04730104,30.17969971,CITY-ROW,BILBO BASIN,CURB INLET,
-92.05318152,30.18510689,CITY-ROW,BILBO BASIN,CURB INLET,
-92.03825556,30.20705395,CITY-ROW,BILBO BASIN,CURB INLET,
-92.08840438,30.19533034,CITY-ROW,BILBO BASIN,CURB INLET,
-92.07920617,30.21541423,CITY-ROW,BILBO BASIN,CURB INLET,
-91.9908196,30.2550407,CITY-ROW,BILBO BASIN,CURB INLET,
-91.99074095,30.25596399,CITY-ROW,ST. AUGUSTINE CREEK,CURB INLET,
-92.06917767,30.14288562,CITY-ROW,ST. AUGUSTINE CREEK,CURB INLET,
-91.99083684,30.25675664,CITY-ROW,ST. AUGUSTINE CREEK,CURB INLET,
-91.99225385,30.25753714,CITY-ROW,ST. AUGUSTINE CREEK,CURB INLET,
-92.00693453,30.16722704,CITY-ROW,ST. AUGUSTINE CREEK,CURB INLET,
-92.02070892,30.15787101,CITY-ROW,ST. AUGUSTINE CREEK,CURB INLET,
-92.0016653,30.27166663,CITY-ROW,ST. AUGUSTINE CREEK,CURB INLET,
-91.99602467,30.25768248,CITY-ROW,ST. AUGUSTINE CREEK,CURB INLET,
-92.06823043,30.19226944,CITY-ROW,ST. AUGUSTINE CREEK,CURB INLET,
-92.06795457,30.19205496,CITY-ROW,ST. AUGUSTINE CREEK,CURB INLET,
-92.00947374,30.1935905,CITY-ROW,ST. AUGUSTINE CREEK,CURB INLET,
-92.00946856,30.19343478,CITY-ROW,ST. AUGUSTINE CREEK,CURB INLET,
-92.00924971,30.19377903,CITY-ROW,ST. AUGUSTINE CREEK,CURB INLET,
-92.05888622,30.14549261,CITY-ROW,ST. AUGUSTINE CREEK,CURB INLET,
-92.01255797,30.15417389,CITY-ROW,ST. AUGUSTINE CREEK,CURB INLET,
-92.03112923,30.29002019,CITY-ROW,ST. AUGUSTINE CREEK,CURB INLET,
-92.01150118,30.23083481,CITY-ROW,ST. AUGUSTINE CREEK,CURB INLET,
-92.01189691,30.23086772,CITY-ROW,ST. AUGUSTINE CREEK,CURB INLET,
